"","CODE_CIRCO","NOM.x","PRENOM.x","CIVILITE.x","CODE_NUANCE","SCORE_2024","NOM.y","PRENOM.y","CIVILITE.y","SCORE_2022","DIFF_2024_2022","FLOURISH_CODE_CIRCO","circo_name","classe","classe_num","colour_categ","changement","text_color","popup_html"
"358","9101","VARIN","Caroline","Mme","LR",11.93,"KETFI","Samira","Mme",9.91,2.02,"9101","1ère circonscription de l'Essonne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  9,91% à 11,93%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  2,02 points.</span>"
"359","9104","EVREN","Agnès","Mme","LR",15.8,"MARTIN","Jérémy","M.",10.26,5.54,"9104","4e circonscription de l'Essonne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 10,26% à 15,80%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,54 points.</span>"
"360","9105","DARCOS","Laure","Mme","LR",16.82,"BOURNAT","Michel","M.",16.03,0.789999999999999,"9105","5e circonscription de l'Essonne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 16,03% à 16,82%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  0,79 points.</span>"
"361","9107","REDA","Robin","M.","LR",23.65,"DUMAINE","Julien","M.",6.32,17.33,"9107","7e circonscription de l'Essonne","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  6,32% à 23,65%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 17,33 points.</span>"
"362","9201","FRONTIGNY","Nadia","Mme","LR",8.9,"BENTAJ","Abdelaziz","M.",4.71,4.19,"9201","1ère circonscription des Hauts-de-Seine","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,71% à  8,90%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,19 points.</span>"
"363","9201","FRONTIGNY","Nadia","Mme","LR",8.9,"BENTAJ","Abdelaziz","M.",4.71,4.19,"9201_AFFINE","1ère circonscription des Hauts-de-Seine","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,71% à  8,90%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,19 points.</span>"
"364","9202","AESCHLIMANN","Marie-Do","Mme","LR",23.59,"AESCHLIMANN","Marie-Do","Mme",24.99,-1.4,"9202","2e circonscription des Hauts-de-Seine","Entre -5 et 0 %",3,"#f4a582","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 24,99% à 23,59%, soit une baisse de <span style='background: #f4a582; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -1,40 points.</span>"
"365","9202","AESCHLIMANN","Marie-Do","Mme","LR",23.59,"AESCHLIMANN","Marie-Do","Mme",24.99,-1.4,"9202_AFFINE","2e circonscription des Hauts-de-Seine","Entre -5 et 0 %",3,"#f4a582","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 24,99% à 23,59%, soit une baisse de <span style='background: #f4a582; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -1,40 points.</span>"
"366","9203","SPIRI","Jean","M.","LR",25.65,"JUVIN","Philippe","M.",31.14,-5.49,"9203","3e circonscription des Hauts-de-Seine","Entre -10 et -5 %",2,"#d6604d","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 31,14% à 25,65%, soit une baisse de <span style='background: #d6604d; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -5,49 points.</span>"
"367","9203","SPIRI","Jean","M.","LR",25.65,"JUVIN","Philippe","M.",31.14,-5.49,"9203_AFFINE","3e circonscription des Hauts-de-Seine","Entre -10 et -5 %",2,"#d6604d","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 31,14% à 25,65%, soit une baisse de <span style='background: #d6604d; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -5,49 points.</span>"
"368","9205","DE COURSON","Arnaud","M.","LR",14.68,"CHASSAT","Pierre","M.",11.36,3.32,"9205","5e circonscription des Hauts-de-Seine","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 11,36% à 14,68%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,32 points.</span>"
"369","9205","DE COURSON","Arnaud","M.","LR",14.68,"CHASSAT","Pierre","M.",11.36,3.32,"9205_AFFINE","5e circonscription des Hauts-de-Seine","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 11,36% à 14,68%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,32 points.</span>"
"370","9206","LE GRIP","Constance","Mme","LR",21.16,"PESSIS","Patrick","M.",13.3,7.86,"9206","6e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 13,30% à 21,16%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,86 points.</span>"
"371","9206","LE GRIP","Constance","Mme","LR",21.16,"PESSIS","Patrick","M.",13.3,7.86,"9206_AFFINE","6e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 13,30% à 21,16%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,86 points.</span>"
"372","9207","BERDOATI","Eric","M.","LR",27.91,"ELIZAGOYEN","Xabi","M.",18.11,9.8,"9207","7e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 18,11% à 27,91%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  9,80 points.</span>"
"373","9207","BERDOATI","Eric","M.","LR",27.91,"ELIZAGOYEN","Xabi","M.",18.11,9.8,"9207_AFFINE","7e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 18,11% à 27,91%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  9,80 points.</span>"
"374","9208","BOYER","Gilles","M.","LR",22.85,"RICHEZ","Cécile","Mme",15.67,7.18,"9208","8e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 15,67% à 22,85%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,18 points.</span>"
"375","9208","BOYER","Gilles","M.","LR",22.85,"RICHEZ","Cécile","Mme",15.67,7.18,"9208_AFFINE","8e circonscription des Hauts-de-Seine","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 15,67% à 22,85%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,18 points.</span>"
"376","9209","SOLÈRE","Thierry","M.","LR",42.6,"LOUAP","Pascal","M.",21.81,20.79,"9209","9e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de 21,81% à 42,60%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 20,79 points.</span>"
"377","9209","SOLÈRE","Thierry","M.","LR",42.6,"LOUAP","Pascal","M.",21.81,20.79,"9209_AFFINE","9e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de 21,81% à 42,60%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 20,79 points.</span>"
"378","9212","PEMEZEC","Philippe","M.","LR",25.35,"BLOT","Benoit","M.",13.1,12.25,"9212","12e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de 13,10% à 25,35%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 12,25 points.</span>"
"379","9212","PEMEZEC","Philippe","M.","LR",25.35,"BLOT","Benoit","M.",13.1,12.25,"9212_AFFINE","12e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de 13,10% à 25,35%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 12,25 points.</span>"
"380","9213","SIFFREDI","Georges","M.","LR",24.77,"ISNARD","Numa","M.",4.88,19.89,"9213","13e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  4,88% à 24,77%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 19,89 points.</span>"
"381","9213","SIFFREDI","Georges","M.","LR",24.77,"ISNARD","Numa","M.",4.88,19.89,"9213_AFFINE","13e circonscription des Hauts-de-Seine","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  4,88% à 24,77%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 19,89 points.</span>"
"382","9301","VENTURINI","Marina","Mme","LR",12.67,"PÉGUILLET","François","M.",2.43,10.24,"9301","1ère circonscription de la Seine-Saint-Denis","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  2,43% à 12,67%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 10,24 points.</span>"
"383","9301","VENTURINI","Marina","Mme","LR",12.67,"PÉGUILLET","François","M.",2.43,10.24,"9301_AFFINE","1ère circonscription de la Seine-Saint-Denis","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  2,43% à 12,67%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 10,24 points.</span>"
"384","9302","HAMIDI","Hayette","Mme","LR",6.78,"THABET","Sinaa","Mme",3.53,3.25,"9302","2e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  3,53% à  6,78%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,25 points.</span>"
"385","9302","HAMIDI","Hayette","Mme","LR",6.78,"THABET","Sinaa","Mme",3.53,3.25,"9302_AFFINE","2e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  3,53% à  6,78%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,25 points.</span>"
"386","9303","BAKHTIARI","Zartoshte","M.","LR",12.25,"POILLOT","Harald","M.",8.43,3.82,"9303","3e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  8,43% à 12,25%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,82 points.</span>"
"387","9303","BAKHTIARI","Zartoshte","M.","LR",12.25,"POILLOT","Harald","M.",8.43,3.82,"9303_AFFINE","3e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  8,43% à 12,25%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,82 points.</span>"
"388","9304","CERRIGONE","Christine","Mme","LR",17.52,"GOUREAU","Marie-Claude","Mme",4.8,12.72,"9304","4e circonscription de la Seine-Saint-Denis","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  4,80% à 17,52%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 12,72 points.</span>"
"389","9304","CERRIGONE","Christine","Mme","LR",17.52,"GOUREAU","Marie-Claude","Mme",4.8,12.72,"9304_AFFINE","4e circonscription de la Seine-Saint-Denis","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  4,80% à 17,52%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 12,72 points.</span>"
"390","9308","CALMÉJANE","Patrice","M.","LR",21.07,"CARVALHINHO","Geoffrey","M.",13.9,7.17,"9308","8e circonscription de la Seine-Saint-Denis","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 13,90% à 21,07%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,17 points.</span>"
"391","9308","CALMÉJANE","Patrice","M.","LR",21.07,"CARVALHINHO","Geoffrey","M.",13.9,7.17,"9308_AFFINE","8e circonscription de la Seine-Saint-Denis","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 13,90% à 21,07%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,17 points.</span>"
"392","9310","RAMADIER","Alain","M.","LR",22.16,"RAMADIER","Alain","M.",20.07,2.09,"9310","10e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 20,07% à 22,16%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  2,09 points.</span>"
"393","9310","RAMADIER","Alain","M.","LR",22.16,"RAMADIER","Alain","M.",20.07,2.09,"9310_AFFINE","10e circonscription de la Seine-Saint-Denis","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 20,07% à 22,16%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  2,09 points.</span>"
"394","9311","PERRON","Christine","Mme","LR",9.86,"NAUD","Emmanuel","M.",1.32,8.54,"9311","11e circonscription de la Seine-Saint-Denis","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  1,32% à  9,86%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  8,54 points.</span>"
"395","9311","PERRON","Christine","Mme","LR",9.86,"NAUD","Emmanuel","M.",1.32,8.54,"9311_AFFINE","11e circonscription de la Seine-Saint-Denis","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  1,32% à  9,86%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  8,54 points.</span>"
"396","9401","KASPI","André","M.","LR",22.99,"ROESCH","Germain","M.",19.13,3.86,"9401","1ère circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 19,13% à 22,99%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,86 points.</span>"
"397","9401","KASPI","André","M.","LR",22.99,"ROESCH","Germain","M.",19.13,3.86,"9401_AFFINE","1ère circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 19,13% à 22,99%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,86 points.</span>"
"398","9402","HEBBRECHT","Thierry","M.","LR",9.96,"DRUART","Frédéric","M.",6.53,3.43,"9402","2e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  6,53% à  9,96%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,43 points.</span>"
"399","9402","HEBBRECHT","Thierry","M.","LR",9.96,"DRUART","Frédéric","M.",6.53,3.43,"9402_AFFINE","2e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  6,53% à  9,96%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,43 points.</span>"
"400","9403","GONZALES","Didier","M.","LR",21.68,"GONZALES","Didier","M.",15.7,5.98,"9403","3e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 15,70% à 21,68%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,98 points.</span>"
"401","9403","GONZALES","Didier","M.","LR",21.68,"GONZALES","Didier","M.",15.7,5.98,"9403_AFFINE","3e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 15,70% à 21,68%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,98 points.</span>"
"402","9404","CIUNTU","Marie-Carole","Mme","LR",22.35,"CIUNTU","Marie-Carole","Mme",16.68,5.67,"9404","4e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 16,68% à 22,35%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,67 points.</span>"
"403","9404","CIUNTU","Marie-Carole","Mme","LR",22.35,"CIUNTU","Marie-Carole","Mme",16.68,5.67,"9404_AFFINE","4e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 16,68% à 22,35%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,67 points.</span>"
"404","9405","CARREZ","Gilles","M.","LR",27.66,"BAZIN","Paul","M.",20.11,7.55,"9405","5e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 20,11% à 27,66%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,55 points.</span>"
"405","9405","CARREZ","Gilles","M.","LR",27.66,"BAZIN","Paul","M.",20.11,7.55,"9405_AFFINE","5e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 20,11% à 27,66%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  7,55 points.</span>"
"406","9407","JEANBRUN","Vincent","M.","LR",22.46,"JEANBRUN","Vincent","M.",18.32,4.14,"9407","7e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 18,32% à 22,46%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,14 points.</span>"
"407","9407","JEANBRUN","Vincent","M.","LR",22.46,"JEANBRUN","Vincent","M.",18.32,4.14,"9407_AFFINE","7e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 18,32% à 22,46%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,14 points.</span>"
"408","9408","HERBILLON","Michel","M.","LR",36.51,"HERBILLON","Michel","M.",37.48,-0.969999999999999,"9408","8e circonscription du Val-de-Marne","Entre -5 et 0 %",3,"#f4a582","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 37,48% à 36,51%, soit une baisse de <span style='background: #f4a582; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -0,97 points.</span>"
"409","9408","HERBILLON","Michel","M.","LR",36.51,"HERBILLON","Michel","M.",37.48,-0.969999999999999,"9408_AFFINE","8e circonscription du Val-de-Marne","Entre -5 et 0 %",3,"#f4a582","une baisse de ","black","Entre 2022 et 2024, le taux est passé de 37,48% à 36,51%, soit une baisse de <span style='background: #f4a582; display: inline-block; padding: 2px; padding-bottom:0; color:black'> -0,97 points.</span>"
"410","9409","HERAULT","Bernadette","Mme","LR",7.84,"BONHOMME-AFFLATET","Michèle","Mme",4.22,3.62,"9409","9e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,22% à  7,84%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,62 points.</span>"
"411","9409","HERAULT","Bernadette","Mme","LR",7.84,"BONHOMME-AFFLATET","Michèle","Mme",4.22,3.62,"9409_AFFINE","9e circonscription du Val-de-Marne","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  4,22% à  7,84%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,62 points.</span>"
"412","9411","GAUDRON","Audrey","Mme","LR",10.08,"BOUNEGTA","Mahrouf","M.",3.78,6.3,"9411","11e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  3,78% à 10,08%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  6,30 points.</span>"
"413","9411","GAUDRON","Audrey","Mme","LR",10.08,"BOUNEGTA","Mahrouf","M.",3.78,6.3,"9411_AFFINE","11e circonscription du Val-de-Marne","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  3,78% à 10,08%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  6,30 points.</span>"
"414","9501","SAVIGNAT","Antoine","M.","LR",17.75,"SAVIGNAT","Antoine","M.",11.95,5.8,"9501","1ère circonscription du Val-d'Oise","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 11,95% à 17,75%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  5,80 points.</span>"
"415","9502","PONIATOWSKI","Axel","M.","LR",24.45,"PAIN","Frédéric","M.",8.68,15.77,"9502","2e circonscription du Val-d'Oise","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  8,68% à 24,45%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 15,77 points.</span>"
"416","9503","LANASPRE","Nicole","Mme","LR",16.73,"NEROZZI-BANFI","Sarah","Mme",12.2,4.53,"9503","3e circonscription du Val-d'Oise","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 12,20% à 16,73%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,53 points.</span>"
"417","9504","BODIN","Claude","M.","LR",17.01,"BOULLÉ","Patrick","M.",12.51,4.5,"9504","4e circonscription du Val-d'Oise","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 12,51% à 17,01%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,50 points.</span>"
"418","9505","SAVRY","Gilles","M.","LR",13.16,"SAVRY","Gilles","M.",9.77,3.39,"9505","5e circonscription du Val-d'Oise","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  9,77% à 13,16%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,39 points.</span>"
"419","9506","STREHAIANO","Luc","M.","LR",22.99,"FLAMENT","Nicolas","M.",12.29,10.7,"9506","6e circonscription du Val-d'Oise","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de 12,29% à 22,99%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 10,70 points.</span>"
"420","9507","CHARTIER","Jérôme","M.","LR",24.26,"TOPUZOVIC","Andrijana","Mme",7.68,16.58,"9507","7e circonscription du Val-d'Oise","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  7,68% à 24,26%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 16,58 points.</span>"
"421","9509","ARCIERO","Anthony","M.","LR",15.82,"ARCIERO","Anthony","M.",12.81,3.01,"9509","9e circonscription du Val-d'Oise","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de 12,81% à 15,82%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,01 points.</span>"
"422","9510","TINLAND","Virginie","Mme","LR",12.13,"JOSÉ","Patricia","Mme",5.92,6.21,"9510","10e circonscription du Val-d'Oise","Entre 5 et 10 %",5,"#4393c3","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  5,92% à 12,13%, soit une augmentation de<span style='background: #4393c3; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  6,21 points.</span>"
"423","97102","BERNIER","Laurent","M.","LR",14,"FERUS","Dun","M.",0.52,13.48,"97102","2e circonscription de la Guadeloupe","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  0,52% à 14,00%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 13,48 points.</span>"
"424","97103","CHAMMOUGON-ANNO","Sylvie","Mme","LR",5.68,"PIERQUIN","Delphine","Mme",1.24,4.44,"97103","3e circonscription de la Guadeloupe","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  1,24% à  5,68%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  4,44 points.</span>"
"425","97104","PETRO","Sonia","Mme","LR",5.61,"LOUPADIERE","Cédric","M.",1.69,3.92,"97104","4e circonscription de la Guadeloupe","Entre 0 et 5 %",4,"#92c5de","une augmentation de","black","Entre 2022 et 2024, le taux est passé de  1,69% à  5,61%, soit une augmentation de<span style='background: #92c5de; display: inline-block; padding: 2px; padding-bottom:0; color:black'>  3,92 points.</span>"
"426","97204","SAITHSOOTHANE","Sylvia","Mme","LR",18.08,"LUSBEC","Jean-Marc","M.",0.46,17.62,"97204","4e circonscription de la Martinique","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  0,46% à 18,08%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 17,62 points.</span>"
"427","97401","MOREL","Jean-Jacques","M.","LR",21.68,"SISTERON","Murielle","Mme",3.93,17.75,"97401","1ère circonscription de La Réunion","Plus de 10 %",6,"#053061","une augmentation de","white","Entre 2022 et 2024, le taux est passé de  3,93% à 21,68%, soit une augmentation de<span style='background: #053061; display: inline-block; padding: 2px; padding-bottom:0; color:white'> 17,75 points.</span>"
